"skuName","unitOfMeasure","type","retailPrice","unitPrice","currencyCode","location","effectiveStartDate","meterId","meterName","skuId","productName","serviceFamily"
"50000 GB Commitment Tier","1/Day","Consumption","127246.7086","127246.7086","EUR","AE North","09/01/2023 00:00:00","cc840309-6ebe-5f2f-b3bc-dfd8f5a619f1","50000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03M3","Sentinel","Management and Governance"
"50000 GB Commitment Tier","1/Day","Consumption","133380","133380","USD","AE North","09/01/2023 00:00:00","cc840309-6ebe-5f2f-b3bc-dfd8f5a619f1","50000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03M3","Sentinel","Management and Governance"
"Auxiliary Logs Analysis","1 GB","Consumption","0.2145","0.2145","USD","AE North","05/01/2024 00:00:00","f818f1e9-bc00-5739-9a03-ec868f624e87","Auxiliary Logs Analysis","DZH318Z0CF6H/043F","Sentinel","Management and Governance"
"Auxiliary Logs Analysis","1 GB","Consumption","0.1707","0.1707","GBP","AE North","05/01/2024 00:00:00","f818f1e9-bc00-5739-9a03-ec868f624e87","Auxiliary Logs Analysis","DZH318Z0CF6H/043F","Sentinel","Management and Governance"
"Auxiliary Logs Analysis","1 GB","Consumption","0.2046","0.2046","EUR","AE North","05/01/2024 00:00:00","f818f1e9-bc00-5739-9a03-ec868f624e87","Auxiliary Logs Analysis","DZH318Z0CF6H/043F","Sentinel","Management and Governance"
"Basic Logs","1 GB","Consumption","1.32","1.32","USD","AE North","07/01/2023 00:00:00","6829fa4d-cdb7-5469-8867-b7c05eddd093","Basic Logs Analysis","DZH318Z0CF6H/02V9","Sentinel","Management and Governance"
"Basic Logs","1 GB","Consumption","1.2593","1.2593","EUR","AE North","07/01/2023 00:00:00","6829fa4d-cdb7-5469-8867-b7c05eddd093","Basic Logs Analysis","DZH318Z0CF6H/02V9","Sentinel","Management and Governance"
"Basic Logs","1 GB","Consumption","1.0506","1.0506","GBP","AE North","07/01/2023 00:00:00","6829fa4d-cdb7-5469-8867-b7c05eddd093","Basic Logs Analysis","DZH318Z0CF6H/02V9","Sentinel","Management and Governance"
"Classic Auxiliary Logs Analysis","1 GB","Consumption","0.0715","0.0715","USD","AE North","05/01/2024 00:00:00","7b23de82-11a1-5edf-b406-d52f98d480b3","Classic Auxiliary Logs Analysis","DZH318Z0CF6H/0412","Sentinel","Management and Governance"
"Classic Auxiliary Logs Analysis","1 GB","Consumption","0.0569","0.0569","GBP","AE North","05/01/2024 00:00:00","7b23de82-11a1-5edf-b406-d52f98d480b3","Classic Auxiliary Logs Analysis","DZH318Z0CF6H/0412","Sentinel","Management and Governance"
"Classic Auxiliary Logs Analysis","1 GB","Consumption","0.0682","0.0682","EUR","AE North","05/01/2024 00:00:00","7b23de82-11a1-5edf-b406-d52f98d480b3","Classic Auxiliary Logs Analysis","DZH318Z0CF6H/0412","Sentinel","Management and Governance"
"Free Benefit - M365 Defender","1 GB","Consumption","0","0","GBP","AE North","09/01/2021 00:00:00","3d9e83b6-c35f-5afe-b6e8-0a321a80cff5","Free Benefit - M365 Defender Analysis","DZH318Z0CF6H/01VF","Sentinel","Management and Governance"
"Free Benefit - M365 Defender","1 GB","Consumption","0","0","EUR","AE North","09/01/2021 00:00:00","3d9e83b6-c35f-5afe-b6e8-0a321a80cff5","Free Benefit - M365 Defender Analysis","DZH318Z0CF6H/01VF","Sentinel","Management and Governance"
"Free Benefit - M365 Defender","1 GB","Consumption","0","0","USD","AE North","09/01/2021 00:00:00","3d9e83b6-c35f-5afe-b6e8-0a321a80cff5","Free Benefit - M365 Defender Analysis","DZH318Z0CF6H/01VF","Sentinel","Management and Governance"
"Pay-as-you-go","1 GB","Consumption","5.6573","5.6573","EUR","AE North","07/01/2023 00:00:00","b3d39723-c21f-576a-b50e-d37e001edf6b","Pay-as-you-go Analysis","DZH318Z0CF6H/02ZP","Sentinel","Management and Governance"
"Pay-as-you-go","1 GB","Consumption","4.7196","4.7196","GBP","AE North","07/01/2023 00:00:00","b3d39723-c21f-576a-b50e-d37e001edf6b","Pay-as-you-go Analysis","DZH318Z0CF6H/02ZP","Sentinel","Management and Governance"
"Pay-as-you-go","1 GB","Consumption","5.93","5.93","USD","AE North","07/01/2023 00:00:00","b3d39723-c21f-576a-b50e-d37e001edf6b","Pay-as-you-go Analysis","DZH318Z0CF6H/02ZP","Sentinel","Management and Governance"
"Solution for SAP Applications","1/Hour","Consumption","1.908","1.908","EUR","AE North","01/01/2023 00:00:00","56811dfb-50fe-59e4-9193-b06a2e60d34c","Solution for SAP Applications Hourly","DZH318Z0CF6H/0227","Sentinel","Management and Governance"
"Solution for SAP Applications","1/Hour","Consumption","2","2","USD","AE North","01/01/2023 00:00:00","56811dfb-50fe-59e4-9193-b06a2e60d34c","Solution for SAP Applications Hourly","DZH318Z0CF6H/0227","Sentinel","Management and Governance"
"Solution for SAP Applications","1/Hour","Consumption","1.5918","1.5918","GBP","AE North","01/01/2023 00:00:00","56811dfb-50fe-59e4-9193-b06a2e60d34c","Solution for SAP Applications Hourly","DZH318Z0CF6H/0227","Sentinel","Management and Governance"
"100 GB Commitment Tier","1/Day","Consumption","458.8","458.8","USD","AP East","07/01/2023 00:00:00","50bdd2a8-d2b8-5fa3-8c56-f313691dcff5","100 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XV","Sentinel","Management and Governance"
"100 GB Commitment Tier","1/Day","Consumption","437.7027","437.7027","EUR","AP East","07/01/2023 00:00:00","50bdd2a8-d2b8-5fa3-8c56-f313691dcff5","100 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XV","Sentinel","Management and Governance"
